time,stability,delta,alert
19547,86.1639211129007,-0.0007079088711776649,Warning
19548,86.16321320402953,-0.000707908871163454,Warning
19549,86.16250529515835,-0.0007079088711776649,Warning
19550,86.16179738628719,-0.000707908871163454,Warning
19551,86.161089477416,-0.0007079088711918757,Warning
19552,86.16038156854484,-0.000707908871163454,Warning
19553,86.15967365967364,-0.0007079088711918757,Warning
19554,86.15896575080248,-0.000707908871163454,Warning
19555,86.15825784193132,-0.000707908871163454,Warning
19556,86.15754993306014,-0.0007079088711776649,Warning
19557,86.15684202418896,-0.0007079088711776649,Warning
19558,86.1561341153178,-0.000707908871163454,Warning
19559,86.1554262064466,-0.0007079088711918757,Warning
19560,86.15471829757544,-0.000707908871163454,Warning
19561,86.15401038870428,-0.000707908871163454,Warning
19562,86.1533024798331,-0.0007079088711776649,Warning
19563,86.15259457096191,-0.0007079088711918757,Warning
19564,86.15188666209073,-0.0007079088711776649,Warning
19565,86.15117875321957,-0.000707908871163454,Warning
19566,86.15047084434839,-0.0007079088711776649,Warning
19567,86.14976293547721,-0.0007079088711776649,Warning
19568,86.14905502660605,-0.000707908871163454,Warning
19569,86.14834711773487,-0.0007079088711776649,Warning
19570,86.1476392088637,-0.0007079088711776649,Warning
19571,86.14693129999253,-0.000707908871163454,Warning
19572,86.14622339112135,-0.0007079088711776649,Warning
19573,86.14551548225018,-0.0007079088711776649,Warning
19574,86.144807573379,-0.0007079088711776649,Warning
19575,86.14409966450782,-0.0007079088711776649,Warning
19576,86.14339175563664,-0.0007079088711776649,Warning
19577,86.14268384676548,-0.000707908871163454,Warning
19578,86.1419759378943,-0.0007079088711776649,Warning
19579,86.14126802902314,-0.000707908871163454,Warning
19580,86.14056012015196,-0.0007079088711776649,Warning
19581,86.13985221128078,-0.0007079088711776649,Warning
19582,86.13914430240962,-0.000707908871163454,Warning
19583,86.13843639353844,-0.0007079088711776649,Warning
19584,86.13772848466725,-0.0007079088711918757,Warning
19585,86.13702057579609,-0.000707908871163454,Warning
19586,86.13631266692491,-0.0007079088711776649,Warning
19587,86.13560475805374,-0.000707908871163454,Warning
19588,86.13489684918257,-0.0007079088711776649,Warning
19589,86.13418894031139,-0.0007079088711776649,Warning
19590,86.13348103144021,-0.0007079088711776649,Warning
19591,86.13277312256903,-0.0007079088711776649,Warning
19592,86.13206521369787,-0.000707908871163454,Warning
19593,86.1313573048267,-0.0007079088711776649,Warning
19594,86.13064939595552,-0.0007079088711776649,Warning
19595,86.12994148708434,-0.0007079088711776649,Warning
19596,86.12923357821316,-0.0007079088711776649,Warning
19597,86.128525669342,-0.000707908871163454,Warning
19598,86.12781776047082,-0.0007079088711776649,Warning
19599,86.12710985159964,-0.0007079088711776649,Warning
19600,86.12640194272846,-0.0007079088711776649,Warning
19601,86.1256940338573,-0.000707908871163454,Warning
19602,86.12498612498612,-0.0007079088711776649,Warning
19603,86.12427821611496,-0.000707908871163454,Warning
19604,86.12357030724378,-0.0007079088711776649,Warning
19605,86.1228623983726,-0.0007079088711776649,Warning
19606,86.12215448950143,-0.0007079088711776649,Warning
19607,86.12144658063025,-0.0007079088711776649,Warning
19608,86.12073867175909,-0.000707908871163454,Warning
19609,86.12003076288791,-0.0007079088711776649,Warning
19610,86.11932285401672,-0.0007079088711918757,Warning
19611,86.11861494514555,-0.000707908871163454,Warning
19612,86.11790703627437,-0.0007079088711776649,Warning
19613,86.11719912740321,-0.000707908871163454,Warning
19614,86.11649121853203,-0.0007079088711776649,Warning
19615,86.11578330966086,-0.0007079088711776649,Warning
19616,86.11507540078969,-0.000707908871163454,Warning
19617,86.11436749191851,-0.0007079088711776649,Warning
19618,86.11365958304734,-0.0007079088711776649,Warning
19619,86.11295167417617,-0.000707908871163454,Warning
19620,86.112243765305,-0.0007079088711776649,Warning
19621,86.1115358564338,-0.0007079088711918757,Warning
19622,86.11082794756264,-0.000707908871163454,Warning
19623,86.11012003869146,-0.0007079088711776649,Warning
19624,86.1094121298203,-0.000707908871163454,Warning
19625,86.10870422094911,-0.0007079088711918757,Warning
19626,86.10799631207794,-0.000707908871163454,Warning
19627,86.10728840320678,-0.000707908871163454,Warning
19628,86.10658049433559,-0.0007079088711918757,Warning
19629,86.10587258546443,-0.000707908871163454,Warning
19630,86.10516467659326,-0.000707908871163454,Warning
19631,86.10445676772208,-0.0007079088711776649,Warning
19632,86.10374885885089,-0.0007079088711918757,Warning
19633,86.10304094997971,-0.0007079088711776649,Warning
19634,86.10233304110855,-0.000707908871163454,Warning
19635,86.10162513223737,-0.0007079088711776649,Warning
19636,86.1009172233662,-0.0007079088711776649,Warning
19637,86.10020931449503,-0.000707908871163454,Warning
19638,86.09950140562385,-0.0007079088711776649,Warning
19639,86.09879349675268,-0.0007079088711776649,Warning
19640,86.09808558788151,-0.000707908871163454,Warning
19641,86.09737767901034,-0.0007079088711776649,Warning
19642,86.09666977013914,-0.0007079088711918757,Warning
19643,86.09596186126798,-0.000707908871163454,Warning
19644,86.0952539523968,-0.0007079088711776649,Warning
19645,86.09454604352564,-0.000707908871163454,Warning
19646,86.09383813465446,-0.0007079088711776649,Warning
19647,86.0931302257833,-0.000707908871163454,Warning
19648,86.0924223169121,-0.0007079088711918757,Warning
19649,86.09171440804093,-0.0007079088711776649,Warning
19650,86.09100649916977,-0.000707908871163454,Warning
19651,86.09029859029859,-0.0007079088711776649,Warning
19652,86.08959068142741,-0.0007079088711776649,Warning
19653,86.08888277255625,-0.000707908871163454,Warning
19654,86.08817486368507,-0.0007079088711776649,Warning
19655,86.08746695481389,-0.0007079088711776649,Warning
19656,86.08675904594273,-0.000707908871163454,Warning
19657,86.08605113707155,-0.0007079088711776649,Warning
19658,86.08534322820037,-0.0007079088711776649,Warning
19659,86.0846353193292,-0.0007079088711776649,Warning
19660,86.08392741045802,-0.0007079088711776649,Warning
19661,86.08321950158685,-0.000707908871163454,Warning
19662,86.08251159271568,-0.0007079088711776649,Warning
19663,86.0818036838445,-0.0007079088711776649,Warning
19664,86.08109577497332,-0.0007079088711776649,Warning
19665,86.08038786610216,-0.000707908871163454,Warning
19666,86.07967995723098,-0.0007079088711776649,Warning
19667,86.07897204835982,-0.000707908871163454,Warning
19668,86.07826413948862,-0.0007079088711918757,Warning
19669,86.07755623061746,-0.000707908871163454,Warning
19670,86.07684832174628,-0.0007079088711776649,Warning
19671,86.0761404128751,-0.0007079088711776649,Warning
19672,86.07543250400394,-0.000707908871163454,Warning
19673,86.07472459513276,-0.0007079088711776649,Warning
19674,86.07401668626157,-0.0007079088711918757,Warning
19675,86.07330877739041,-0.000707908871163454,Warning
19676,86.07260086851923,-0.0007079088711776649,Warning
19677,86.07189295964807,-0.000707908871163454,Warning
19678,86.07118505077689,-0.0007079088711776649,Warning
19679,86.07047714190571,-0.0007079088711776649,Warning
19680,86.06976923303453,-0.0007079088711776649,Warning
19681,86.06906132416336,-0.0007079088711776649,Warning
19682,86.0683534152922,-0.000707908871163454,Warning
19683,86.06764550642102,-0.0007079088711776649,Warning
19684,86.06693759754985,-0.000707908871163454,Warning
19685,86.06622968867866,-0.0007079088711918757,Warning
19686,86.06552177980748,-0.0007079088711776649,Warning
19687,86.06481387093632,-0.000707908871163454,Warning
19688,86.06410596206514,-0.0007079088711776649,Warning
19689,86.06339805319396,-0.0007079088711776649,Warning
19690,86.0626901443228,-0.000707908871163454,Warning
19691,86.06198223545162,-0.0007079088711776649,Warning
19692,86.06127432658045,-0.0007079088711776649,Warning
19693,86.06056641770928,-0.000707908871163454,Warning
19694,86.0598585088381,-0.0007079088711776649,Warning
19695,86.05915059996691,-0.0007079088711918757,Warning
19696,86.05844269109575,-0.000707908871163454,Warning
19697,86.05773478222457,-0.0007079088711776649,Warning
19698,86.05702687335341,-0.000707908871163454,Warning
19699,86.05631896448223,-0.0007079088711776649,Warning
19700,86.05561105561105,-0.0007079088711776649,Warning
19701,86.05490314673987,-0.0007079088711776649,Warning
19702,86.0541952378687,-0.0007079088711776649,Warning
19703,86.05348732899753,-0.000707908871163454,Warning
19704,86.05277942012636,-0.0007079088711776649,Warning
19705,86.05207151125518,-0.0007079088711776649,Warning
19706,86.05136360238401,-0.000707908871163454,Warning
19707,86.05065569351284,-0.0007079088711776649,Warning
19708,86.04994778464166,-0.0007079088711776649,Warning
19709,86.0492398757705,-0.000707908871163454,Warning
19710,86.04853196689932,-0.0007079088711776649,Warning
19711,86.04782405802814,-0.0007079088711776649,Warning
19712,86.04711614915696,-0.0007079088711776649,Warning
19713,86.04640824028579,-0.0007079088711776649,Warning
19714,86.04570033141462,-0.000707908871163454,Warning
19715,86.04499242254344,-0.0007079088711776649,Warning
19716,86.04428451367225,-0.0007079088711918757,Warning
19717,86.04357660480109,-0.000707908871163454,Warning
19718,86.04286869592991,-0.0007079088711776649,Warning
19719,86.04216078705875,-0.000707908871163454,Warning
19720,86.04145287818757,-0.0007079088711776649,Warning
19721,86.04074496931639,-0.0007079088711776649,Warning
19722,86.04003706044523,-0.000707908871163454,Warning
19723,86.03932915157405,-0.0007079088711776649,Warning
19724,86.03862124270287,-0.0007079088711776649,Warning
19725,86.03791333383171,-0.000707908871163454,Warning
19726,86.03720542496053,-0.0007079088711776649,Warning
19727,86.03649751608934,-0.0007079088711918757,Warning
19728,86.03578960721818,-0.000707908871163454,Warning
19729,86.035081698347,-0.0007079088711776649,Warning
19730,86.03437378947584,-0.000707908871163454,Warning
19731,86.03366588060467,-0.000707908871163454,Warning
19732,86.03295797173348,-0.0007079088711918757,Warning
19733,86.03225006286232,-0.000707908871163454,Warning
19734,86.03154215399113,-0.0007079088711918757,Warning
19735,86.03083424511996,-0.000707908871163454,Warning
19736,86.0301263362488,-0.000707908871163454,Warning
19737,86.02941842737762,-0.0007079088711776649,Warning
19738,86.02871051850643,-0.0007079088711918757,Warning
19739,86.02800260963525,-0.0007079088711776649,Warning
19740,86.02729470076409,-0.000707908871163454,Warning
19741,86.02658679189291,-0.0007079088711776649,Warning
19742,86.02587888302173,-0.0007079088711776649,Warning
19743,86.02517097415057,-0.000707908871163454,Warning
19744,86.02446306527939,-0.0007079088711776649,Warning
19745,86.02375515640821,-0.0007079088711776649,Warning
19746,86.02304724753705,-0.000707908871163454,Warning
19747,86.02233933866587,-0.0007079088711776649,Warning
19748,86.02163142979468,-0.0007079088711918757,Warning
19749,86.02092352092352,-0.000707908871163454,Warning
19750,86.02021561205234,-0.0007079088711776649,Warning
19751,86.01950770318118,-0.000707908871163454,Warning
19752,86.01879979431,-0.0007079088711776649,Warning
19753,86.01809188543882,-0.0007079088711776649,Warning
19754,86.01738397656766,-0.000707908871163454,Warning
19755,86.01667606769648,-0.0007079088711776649,Warning
19756,86.0159681588253,-0.0007079088711776649,Warning
19757,86.01526024995414,-0.000707908871163454,Warning
19758,86.01455234108296,-0.0007079088711776649,Warning
19759,86.01384443221177,-0.0007079088711918757,Warning
19760,86.01313652334059,-0.0007079088711776649,Warning
19761,86.01242861446943,-0.000707908871163454,Warning
19762,86.01172070559826,-0.000707908871163454,Warning
19763,86.01101279672709,-0.0007079088711776649,Warning
19764,86.01030488785591,-0.0007079088711776649,Warning
19765,86.00959697898473,-0.0007079088711776649,Warning
19766,86.00888907011355,-0.0007079088711776649,Warning
19767,86.00818116124238,-0.0007079088711776649,Warning
19768,86.00747325237121,-0.000707908871163454,Warning
19769,86.00676534350004,-0.0007079088711776649,Warning
19770,86.00605743462886,-0.0007079088711776649,Warning
19771,86.00534952575768,-0.0007079088711776649,Warning
19772,86.00464161688652,-0.000707908871163454,Warning
19773,86.00393370801535,-0.000707908871163454,Warning
19774,86.00322579914416,-0.0007079088711918757,Warning
19775,86.002517890273,-0.000707908871163454,Warning
19776,86.0018099814018,-0.0007079088711918757,Warning
19777,86.00110207253064,-0.000707908871163454,Warning
19778,86.00039416365946,-0.0007079088711776649,Warning
19779,85.99968625478829,-0.0007079088711776649,Warning
19780,85.99897834591712,-0.000707908871163454,Warning
19781,85.99827043704595,-0.0007079088711776649,Warning
19782,85.99756252817477,-0.0007079088711776649,Warning
19783,85.9968546193036,-0.000707908871163454,Warning
19784,85.99614671043243,-0.0007079088711776649,Warning
19785,85.99543880156125,-0.0007079088711776649,Warning
19786,85.99473089269007,-0.0007079088711776649,Warning
19787,85.9940229838189,-0.0007079088711776649,Warning
19788,85.99331507494772,-0.0007079088711776649,Warning
19789,85.99260716607655,-0.000707908871163454,Warning
19790,85.99189925720538,-0.0007079088711776649,Warning
19791,85.99119134833421,-0.000707908871163454,Warning
19792,85.99048343946303,-0.0007079088711776649,Warning
19793,85.98977553059186,-0.0007079088711776649,Warning
19794,85.9890676217207,-0.000707908871163454,Warning
19795,85.98835971284952,-0.0007079088711776649,Warning
19796,85.98765180397832,-0.0007079088711918757,Warning
19797,85.98694389510715,-0.0007079088711776649,Warning
19798,85.98623598623598,-0.000707908871163454,Warning
19799,85.98552807736482,-0.000707908871163454,Warning
19800,85.98482016849364,-0.0007079088711776649,Warning
19801,85.98411225962246,-0.0007079088711776649,Warning
19802,85.98340435075129,-0.0007079088711776649,Warning
19803,85.98269644188011,-0.0007079088711776649,Warning
19804,85.98198853300894,-0.000707908871163454,Warning
19805,85.98128062413778,-0.000707908871163454,Warning
19806,85.98057271526659,-0.0007079088711918757,Warning
19807,85.97986480639543,-0.000707908871163454,Warning
19808,85.97915689752423,-0.0007079088711918757,Warning
19809,85.97844898865307,-0.000707908871163454,Warning
19810,85.9777410797819,-0.0007079088711776649,Warning
19811,85.97703317091072,-0.0007079088711776649,Warning
19812,85.97632526203954,-0.0007079088711776649,Warning
19813,85.97561735316837,-0.000707908871163454,Warning
19814,85.9749094442972,-0.0007079088711776649,Warning
19815,85.97420153542603,-0.000707908871163454,Warning
19816,85.97349362655484,-0.0007079088711918757,Warning
19817,85.97278571768368,-0.000707908871163454,Warning
19818,85.97207780881249,-0.0007079088711918757,Warning
19819,85.97136989994132,-0.000707908871163454,Warning
19820,85.97066199107016,-0.000707908871163454,Warning
19821,85.969954082199,-0.000707908871163454,Warning
19822,85.96924617332782,-0.0007079088711776649,Warning
19823,85.96853826445663,-0.0007079088711918757,Warning
19824,85.96783035558545,-0.0007079088711776649,Warning
19825,85.96712244671428,-0.000707908871163454,Warning
19826,85.96641453784311,-0.0007079088711776649,Warning
19827,85.96570662897193,-0.0007079088711776649,Warning
19828,85.96499872010077,-0.000707908871163454,Warning
19829,85.96429081122959,-0.0007079088711776649,Warning
19830,85.96358290235841,-0.0007079088711776649,Warning
19831,85.96287499348725,-0.000707908871163454,Warning
19832,85.96216708461607,-0.0007079088711776649,Warning
19833,85.96145917574488,-0.0007079088711918757,Warning
19834,85.96075126687371,-0.000707908871163454,Warning
19835,85.96004335800254,-0.0007079088711776649,Warning
19836,85.95933544913137,-0.000707908871163454,Warning
19837,85.95862754026021,-0.000707908871163454,Warning
19838,85.95791963138902,-0.0007079088711918757,Warning
19839,85.95721172251785,-0.000707908871163454,Warning
19840,85.95650381364666,-0.0007079088711918757,Warning
19841,85.9557959047755,-0.000707908871163454,Warning
19842,85.95508799590434,-0.000707908871163454,Warning
19843,85.95438008703316,-0.0007079088711776649,Warning
19844,85.95367217816197,-0.0007079088711918757,Warning
19845,85.9529642692908,-0.000707908871163454,Warning
19846,85.95225636041963,-0.0007079088711776649,Warning
19847,85.95154845154846,-0.000707908871163454,Warning
19848,85.95084054267727,-0.0007079088711918757,Warning
19849,85.9501326338061,-0.000707908871163454,Warning
19850,85.94942472493493,-0.0007079088711776649,Warning
19851,85.94871681606375,-0.0007079088711776649,Warning
19852,85.94800890719257,-0.0007079088711776649,Warning
19853,85.94730099832141,-0.000707908871163454,Warning
19854,85.94659308945023,-0.0007079088711776649,Warning
19855,85.94588518057905,-0.0007079088711776649,Warning
19856,85.94517727170788,-0.0007079088711776649,Warning
19857,85.94446936283671,-0.000707908871163454,Warning
19858,85.94376145396554,-0.0007079088711776649,Warning
19859,85.94305354509436,-0.0007079088711776649,Warning
19860,85.9423456362232,-0.000707908871163454,Warning
19861,85.94163772735202,-0.0007079088711776649,Warning
19862,85.94092981848084,-0.0007079088711776649,Warning
19863,85.94022190960968,-0.000707908871163454,Warning
19864,85.9395140007385,-0.0007079088711776649,Warning
19865,85.9388060918673,-0.0007079088711918757,Warning
19866,85.93809818299614,-0.000707908871163454,Warning
19867,85.93739027412497,-0.0007079088711776649,Warning
19868,85.9366823652538,-0.000707908871163454,Warning
19869,85.93597445638264,-0.000707908871163454,Warning
19870,85.93526654751145,-0.0007079088711918757,Warning
19871,85.93455863864028,-0.000707908871163454,Warning
19872,85.93385072976909,-0.0007079088711918757,Warning
19873,85.93314282089793,-0.000707908871163454,Warning
19874,85.93243491202675,-0.0007079088711776649,Warning
19875,85.93172700315557,-0.0007079088711776649,Warning
19876,85.9310190942844,-0.0007079088711776649,Warning
19877,85.93031118541322,-0.0007079088711776649,Warning
19878,85.92960327654205,-0.000707908871163454,Warning
19879,85.92889536767089,-0.000707908871163454,Warning
19880,85.9281874587997,-0.0007079088711918757,Warning
19881,85.92747954992853,-0.000707908871163454,Warning
19882,85.92677164105734,-0.0007079088711918757,Warning
19883,85.92606373218618,-0.000707908871163454,Warning
19884,85.92535582331502,-0.000707908871163454,Warning
19885,85.92464791444384,-0.0007079088711776649,Warning
19886,85.92394000557266,-0.0007079088711776649,Warning
19887,85.92323209670148,-0.0007079088711776649,Warning
19888,85.9225241878303,-0.0007079088711776649,Warning
19889,85.92181627895914,-0.000707908871163454,Warning
19890,85.92110837008798,-0.000707908871163454,Warning
19891,85.92040046121679,-0.0007079088711918757,Warning
19892,85.91969255234562,-0.000707908871163454,Warning
19893,85.91898464347443,-0.0007079088711918757,Warning
19894,85.91827673460327,-0.000707908871163454,Warning
19895,85.9175688257321,-0.000707908871163454,Warning
19896,85.91686091686093,-0.0007079088711776649,Warning
19897,85.91615300798973,-0.0007079088711918757,Warning
19898,85.91544509911856,-0.0007079088711776649,Warning
19899,85.9147371902474,-0.000707908871163454,Warning
19900,85.91402928137623,-0.000707908871163454,Warning
19901,85.91332137250505,-0.0007079088711776649,Warning
19902,85.91261346363387,-0.0007079088711776649,Warning
19903,85.9119055547627,-0.0007079088711776649,Warning
19904,85.91119764589152,-0.0007079088711776649,Warning
19905,85.91048973702034,-0.0007079088711776649,Warning
19906,85.90978182814918,-0.000707908871163454,Warning
19907,85.909073919278,-0.0007079088711776649,Warning
19908,85.90836601040682,-0.0007079088711776649,Warning
19909,85.90765810153565,-0.0007079088711776649,Warning
19910,85.90695019266448,-0.000707908871163454,Warning
19911,85.90624228379332,-0.000707908871163454,Warning
19912,85.90553437492213,-0.0007079088711918757,Warning
19913,85.90482646605096,-0.000707908871163454,Warning
19914,85.90411855717979,-0.0007079088711776649,Warning
19915,85.90341064830861,-0.0007079088711776649,Warning
19916,85.90270273943744,-0.000707908871163454,Warning
19917,85.90199483056627,-0.0007079088711776649,Warning
19918,85.90128692169507,-0.0007079088711918757,Warning
19919,85.90057901282391,-0.000707908871163454,Warning
19920,85.89987110395273,-0.0007079088711776649,Warning
19921,85.89916319508157,-0.000707908871163454,Warning
19922,85.89845528621038,-0.0007079088711918757,Warning
19923,85.89774737733921,-0.000707908871163454,Warning
19924,85.89703946846805,-0.000707908871163454,Warning
19925,85.89633155959686,-0.0007079088711918757,Warning
19926,85.8956236507257,-0.000707908871163454,Warning
19927,85.89491574185452,-0.0007079088711776649,Warning
19928,85.89420783298334,-0.0007079088711776649,Warning
19929,85.89349992411218,-0.000707908871163454,Warning
19930,85.89279201524099,-0.0007079088711918757,Warning
19931,85.89208410636982,-0.000707908871163454,Warning
19932,85.89137619749866,-0.000707908871163454,Warning
19933,85.89066828862748,-0.0007079088711776649,Warning
19934,85.88996037975629,-0.0007079088711918757,Warning
19935,85.88925247088511,-0.0007079088711776649,Warning
19936,85.88854456201395,-0.000707908871163454,Warning
19937,85.88783665314277,-0.0007079088711776649,Warning
19938,85.88712874427159,-0.0007079088711776649,Warning
19939,85.88642083540043,-0.000707908871163454,Warning
19940,85.88571292652925,-0.0007079088711776649,Warning
19941,85.88500501765807,-0.0007079088711776649,Warning
19942,85.88429710878691,-0.000707908871163454,Warning
19943,85.88358919991573,-0.0007079088711776649,Warning
19944,85.88288129104455,-0.0007079088711776649,Warning
19945,85.88217338217338,-0.0007079088711776649,Warning
19946,85.8814654733022,-0.0007079088711776649,Warning
19947,85.88075756443102,-0.0007079088711776649,Warning
19948,85.88004965555986,-0.000707908871163454,Warning
19949,85.87934174668868,-0.0007079088711776649,Warning
19950,85.87863383781752,-0.000707908871163454,Warning
19951,85.87792592894634,-0.0007079088711776649,Warning
19952,85.87721802007516,-0.0007079088711776649,Warning
19953,85.876510111204,-0.000707908871163454,Warning
19954,85.87580220233282,-0.0007079088711776649,Warning
19955,85.87509429346163,-0.0007079088711918757,Warning
19956,85.87438638459047,-0.000707908871163454,Warning
19957,85.87367847571929,-0.0007079088711776649,Warning
19958,85.87297056684812,-0.000707908871163454,Warning
19959,85.87226265797695,-0.0007079088711776649,Warning
19960,85.87155474910577,-0.0007079088711776649,Warning
19961,85.87084684023459,-0.0007079088711776649,Warning
19962,85.87013893136341,-0.0007079088711776649,Warning
19963,85.86943102249225,-0.000707908871163454,Warning
19964,85.86872311362107,-0.0007079088711776649,Warning
19965,85.8680152047499,-0.0007079088711776649,Warning
19966,85.86730729587872,-0.0007079088711776649,Warning
19967,85.86659938700754,-0.0007079088711776649,Warning
19968,85.86589147813638,-0.000707908871163454,Warning
19969,85.8651835692652,-0.0007079088711776649,Warning
19970,85.86447566039402,-0.0007079088711776649,Warning
19971,85.86376775152284,-0.0007079088711776649,Warning
19972,85.86305984265168,-0.000707908871163454,Warning
19973,85.8623519337805,-0.0007079088711776649,Warning
19974,85.86164402490934,-0.000707908871163454,Warning
19975,85.86093611603816,-0.0007079088711776649,Warning
19976,85.86022820716698,-0.0007079088711776649,Warning
19977,85.8595202982958,-0.0007079088711776649,Warning
19978,85.85881238942463,-0.0007079088711776649,Warning
19979,85.85810448055346,-0.000707908871163454,Warning
19980,85.85739657168229,-0.0007079088711776649,Warning
19981,85.85668866281111,-0.0007079088711776649,Warning
19982,85.85598075393993,-0.0007079088711776649,Warning
19983,85.85527284506877,-0.000707908871163454,Warning
19984,85.85456493619759,-0.0007079088711776649,Warning
19985,85.85385702732643,-0.000707908871163454,Warning
19986,85.85314911845524,-0.0007079088711918757,Warning
19987,85.85244120958407,-0.000707908871163454,Warning
19988,85.8517333007129,-0.0007079088711776649,Warning
19989,85.85102539184172,-0.0007079088711776649,Warning
19990,85.85031748297055,-0.000707908871163454,Warning
19991,85.84960957409938,-0.0007079088711776649,Warning
19992,85.84890166522818,-0.0007079088711918757,Warning
19993,85.84819375635702,-0.000707908871163454,Warning
19994,85.84748584748584,-0.0007079088711776649,Warning
19995,85.84677793861468,-0.000707908871163454,Warning
19996,85.8460700297435,-0.0007079088711776649,Warning
19997,85.84536212087232,-0.0007079088711776649,Warning
19998,85.84465421200115,-0.0007079088711776649,Warning
19999,85.84394630312997,-0.0007079088711776649,Warning
20000,85.8432383942588,-0.000707908871163454,Warning
20001,85.84253048538763,-0.0007079088711776649,Warning
20002,85.84182257651645,-0.0007079088711776649,Warning
20003,85.84111466764527,-0.0007079088711776649,Warning
20004,85.84040675877411,-0.000707908871163454,Warning
20005,85.83969884990293,-0.0007079088711776649,Warning
20006,85.83899094103177,-0.000707908871163454,Warning
20007,85.83828303216058,-0.0007079088711918757,Warning
20008,85.83757512328941,-0.000707908871163454,Warning
20009,85.83686721441822,-0.0007079088711918757,Warning
20010,85.83615930554706,-0.000707908871163454,Warning
20011,85.8354513966759,-0.000707908871163454,Warning
20012,85.83474348780472,-0.0007079088711776649,Warning
20013,85.83403557893354,-0.0007079088711776649,Warning
20014,85.83332767006236,-0.0007079088711776649,Warning
20015,85.83261976119118,-0.0007079088711776649,Warning
20016,85.83191185232002,-0.000707908871163454,Warning
20017,85.83120394344886,-0.000707908871163454,Warning
20018,85.83049603457766,-0.0007079088711918757,Warning
20019,85.8297881257065,-0.000707908871163454,Warning
20020,85.82908021683531,-0.0007079088711918757,Warning
20021,85.82837230796414,-0.000707908871163454,Warning
20022,85.82766439909297,-0.0007079088711776649,Warning
20023,85.82695649022179,-0.0007079088711776649,Warning
20024,85.82624858135061,-0.0007079088711776649,Warning
20025,85.82554067247945,-0.000707908871163454,Warning
20026,85.82483276360827,-0.0007079088711776649,Warning
20027,85.82412485473711,-0.000707908871163454,Warning
20028,85.82341694586593,-0.0007079088711776649,Warning
20029,85.82270903699475,-0.0007079088711776649,Warning
20030,85.82200112812357,-0.0007079088711776649,Warning
20031,85.8212932192524,-0.0007079088711776649,Warning
20032,85.82058531038123,-0.000707908871163454,Warning
20033,85.81987740151006,-0.0007079088711776649,Warning
20034,85.81916949263888,-0.0007079088711776649,Warning
20035,85.8184615837677,-0.0007079088711776649,Warning
20036,85.81775367489654,-0.000707908871163454,Warning
20037,85.81704576602536,-0.0007079088711776649,Warning
20038,85.8163378571542,-0.000707908871163454,Warning
20039,85.815629948283,-0.0007079088711918757,Warning
20040,85.81492203941184,-0.000707908871163454,Warning
20041,85.81421413054066,-0.0007079088711776649,Warning
20042,85.81350622166948,-0.0007079088711776649,Warning
20043,85.81279831279832,-0.000707908871163454,Warning
20044,85.81209040392714,-0.0007079088711776649,Warning
20045,85.81138249505595,-0.0007079088711918757,Warning
20046,85.81067458618479,-0.000707908871163454,Warning
20047,85.80996667731361,-0.0007079088711776649,Warning
20048,85.80925876844245,-0.000707908871163454,Warning
20049,85.80855085957127,-0.0007079088711776649,Warning
20050,85.80784295070009,-0.0007079088711776649,Warning
20051,85.80713504182891,-0.0007079088711776649,Warning
20052,85.80642713295774,-0.0007079088711776649,Warning
20053,85.80571922408657,-0.000707908871163454,Warning
20054,85.8050113152154,-0.0007079088711776649,Warning
20055,85.80430340634422,-0.0007079088711776649,Warning
20056,85.80359549747304,-0.0007079088711776649,Warning
20057,85.80288758860188,-0.000707908871163454,Warning
20058,85.8021796797307,-0.0007079088711776649,Warning
20059,85.80147177085954,-0.000707908871163454,Warning
20060,85.80076386198834,-0.0007079088711918757,Warning
20061,85.80005595311718,-0.000707908871163454,Warning
20062,85.79934804424599,-0.0007079088711918757,Warning
20063,85.79864013537482,-0.000707908871163454,Warning
20064,85.79793222650366,-0.000707908871163454,Warning
20065,85.79722431763248,-0.0007079088711776649,Warning
20066,85.7965164087613,-0.0007079088711776649,Warning
20067,85.79580849989013,-0.0007079088711776649,Warning
20068,85.79510059101895,-0.0007079088711776649,Warning
20069,85.79439268214779,-0.000707908871163454,Warning
20070,85.79368477327662,-0.000707908871163454,Warning
20071,85.79297686440543,-0.0007079088711918757,Warning
20072,85.79226895553427,-0.000707908871163454,Warning
20073,85.79156104666308,-0.0007079088711918757,Warning
20074,85.79085313779191,-0.000707908871163454,Warning
20075,85.79014522892074,-0.0007079088711776649,Warning
20076,85.78943732004956,-0.0007079088711776649,Warning
20077,85.78872941117838,-0.0007079088711776649,Warning
20078,85.78802150230722,-0.000707908871163454,Warning
20079,85.78731359343604,-0.0007079088711776649,Warning
20080,85.78660568456488,-0.000707908871163454,Warning
20081,85.7858977756937,-0.0007079088711776649,Warning
20082,85.7851898668225,-0.0007079088711918757,Warning
20083,85.78448195795134,-0.000707908871163454,Warning
20084,85.78377404908017,-0.0007079088711776649,Warning
20085,85.783066140209,-0.000707908871163454,Warning
20086,85.78235823133782,-0.0007079088711776649,Warning
20087,85.78165032246666,-0.000707908871163454,Warning
20088,85.78094241359547,-0.0007079088711918757,Warning
20089,85.7802345047243,-0.000707908871163454,Warning
20090,85.77952659585313,-0.0007079088711776649,Warning
20091,85.77881868698196,-0.000707908871163454,Warning
20092,85.77811077811077,-0.0007079088711918757,Warning
